TGSC ID,Tags,Original Tags,Description,Concentration %,Solvent,Strength,Recommended Max Concentration %,Substantivity (Hours),Substantivity Min (Hours),Substantivity Max (Hours),Substantivity Concentration %,Substantivity Solvent,Source,Source Year,Sample Supplier
1033752,"['balsamic','fruity','tropical','cinnamyl','berry','strawberry','peach','amber']",true,balsam fruity tropical cinnamyl berry strawberry peach,100.0,,,,252.0,,,100.0,,"Luebke, William tgsc",1986,"Nickstadt Moeller, Inc."
1033771,"['fruity','herbal','anisic','cherry','peach','vanilla']",true,herbal fruity anisic cherry peach,100.0,,,,,,,,,"Luebke, William tgsc",1984,"Nickstadt Moeller, Inc."
1033781,"['honey','sour','sweet']",true,sour sweet,1.0,propylene glycol,,,,,,,,,,
1033791,"['fruity','sweet','rummy','apricot']",true,sweet fruity rum apricot,100.0,,,,,,,,,,,
1033801,"['floral','sweet','earthy']",true,floral sweet earthy,100.0,,,,,,,,,,,
1033811,"['floral','green','honey','rose dried rose','rose tea rose','leafy','powdery','petitgrain','lavender','hyacinth']",true,floral green honey dried rose tea rose leafy powdery petitgrain lavender hyacinth,100.0,,medium,50.0,,576.0,,100.0,,"Luebke, William tgsc",2017,Vigon International
1033821,"['fruity','green']",true,green fruit,100.0,,,,,,,,,,,
1033831,"['floral','peony','foliage','sweet','mimosa','heliotrope']",true,floral peony foliage sweet mimosa heliotrope,100.0,,,,44.0,,,100.0,,"Luebke, William tgsc",2007,Sigma-Aldrich
1033841,"['floral','sweet','fruity','balsamic']",true,sweet fruity floral balsam,100.0,,,,,,,,,,,
1033851,"['spicy','peppery','animal']",true,pepper animal,1.0,propylene glycol,,,,,,,,,,
1033861,"['fruity','berry','jammy','plum','tropical','heliotrope','powdery']",true,fruity berry jam plum tropical heliotrope powdery,100.0,,,,70.0,,,100.0,,"Luebke, William tgsc",2009,Alfrebro LLC/ Archer Daniels Midland Company
1033871,"['floral','fresh','fatty','waxy']",true,fresh floral fatty waxy,50.0,dipropylene glycol,medium,50.0,308.0,,,100.0,,"Luebke, William tgsc",1982,"Nickstadt Moeller, Inc."
1033891,"['mild','alcoholic']",false,mild alcoholic,100.0,,,,,,,,,,,
1033901,"['mild','alcoholic']",false,mild alcoholic,100.0,,,,,,,,,,,
1033921,"['fatty','waxy']",false,fatty waxy,100.0,,,,,,,,,,,
1033941,['odorless'],false,odorless,100.0,,,,,,,,,,,
1033961,['characteristic'],false,characteristic,100.0,,,,,,,,,,,
1033971,"['fruity','solvent','celery','fusel','raspberry','pear']",true,solvent celery fruity fusel raspberry pear,10.0,dipropylene glycol,,,,,,,,,,
1033971,"['fruity','solvent','pungent','fusel','sweet']",true,"Solvent-like pungency, lifting, fusel, amyl alcohol, sweet and fruity",,,,,,,,,,"Mosciano, Gerard P&F 21, No. 5, 49",1996,
1033991,"['orris','spicy','woody','herbal']",true,spicy woody herbal orris,100.0,,,,,,,,,,,
1034001,"['balsamic','nutty']",true,balsam nutty,100.0,,,,,,,,,,,
1034011,"['floral','sweet','fruity','balsamic']",true,sweet fruity floral balsamic,100.0,,,,,,,,,,,
1034021,"['fruity','sweet','estery','ethereal','pineapple','ripe']",true,sweet fruity estery ether pineapple ripe,100.0,,,,,,,,,,,
1034021,"['fruity','sweet','estery','ethereal','pineapple','ripe']",true,"sweet, fruity, estry, etherial, pineapple and ripe with an intense lift",,,,,,,,,,"Mosciano, Gerard P&F 19, No. 3, 51",1994,
1034031,"['fruity','sweet','ripe','tropical','melon','berry']",true,sweet ripe fruity tropical melon berry,100.0,,,,,,,,,,,
1034031,"['fruity','sweet','estery','ripe','tropical','juicy','melon','berry','tutti frutti']",true,"Sweet, estry, ripe fruity, with tropical and juicy notes. It has melon, berry and red fruit nuances",1.0,,,,,,,,,"Mosciano, Gerard P&F 26, No. 2, 40",2001,
1034041,"['fruity','pineapple','sweet','citrus','pear']",true,pineapple sweet fruity citrus pear,100.0,,,,,,,,,,,
1034051,"['balsamic','musty','cortex','amber']",true,musty vine amber,100.0,,,,,,,,,,,
1034071,['bland'],false,bland,100.0,,,,,,,,,,,
1034081,['fatty'],false,fatty,100.0,,,,,,,,,,,
1034091,"['ethereal','sweet','green','rummy','fruity','berry']",true,sweet ethereal green rum fruity berry,10.0,dipropylene glycol,,,,,,,,,,
1034091,"['ethereal','sweet','green','rummy','fruity','berry']",true,"Sweet, etherial, green, slight rum, with a fruity berry depth",,,,,,,,,,"Mosciano, Gerard P&F 17, No. 6, 41",1992,
1034101,"['spicy','sweet','fruity','caramellic']",true,sweet spice fruity caramel,1.0,dipropylene glycol,,,,,,,,,,
1034101,"['spicy','sweet','fruity','balsamic','citrus']",true,"Sweet, spicy, fruity and balsamic with a citrus-like nuance",,,,,,,,,,"Mosciano, Gerard P&F 18, No. 4, 51",1993,
1034111,"['herbal','sweet','earthy','chocolate','mushroom']",true,sweet herbal earthy chocolate mushroom,1.0,dipropylene glycol,,,,,,,,,,
1034121,['bland'],false,bland,100.0,,,,,,,,,,,
1034131,"['fruity','sweet','ripe','apple','pear','pineapple','grape','strawberry','winey','green']",true,sweet ripe fruity apple pear pineapple grape strawberry wine green,100.0,,,,,,,,,,,
1034131,"['fruity','sweet','ripe','apple','pear','pineapple','grape','strawberry','fermented','cognac','juicy','tutti frutti','juicy fruit']",true,"Sweet, ripe, fruity apple, pear, pineapple, grape and strawberry notes. It imparts a slightly fermented cognac nuance and has juicy tutti frutti and juicy fruit-like nuances",1.0,,,,,,,,,"Mosciano, Gerard P&F 26, No. 2, 40",2001,
1034141,"['fruity','sweet','juicy','pineapple','green','tropical']",true,sweet fruity juicy pineapple green tropical,10.0,dipropylene glycol,,,,,,,,,,
1034141,"['fruity','sweet','juicy','pineapple','green','tropical']",true,"Sweet, fruity, juicy, pineapple, green and tropical",,,,,,,,,,"Mosciano, Gerard P&F 17, No. 6, 41",1992,
1034151,"['fruity','pineapple','loganberry','berry']",true,fruity pineapple loganberry berry,10.0,dipropylene glycol,,,,,,,,,,
1034151,['fruity'],true,,,,,,,,,,,,,
1034161,"['smoky','sweet','burnt','woody','hawthorn']",true,sweet smoky burnt woody hawthorn,100.0,,,,,,,,,"Luebke, William tgsc",1998,Sigma-Aldrich
1034171,"['green','sweet','earthy']",true,mild green sweet earthy,100.0,,,,,,,,,,,
1034181,"['honey','sweet','floral','apricot','rose']",true,sweet honey floral apricot rose,100.0,,,,,,,,,,,
1034181,"['honey','sweet','floral','rose']",true,"Sweet, honey, floral, with a rose-like nuance",1.0,,,,,,,,,"Mosciano, Gerard P&F 26, No. 3, 80",2001,
1034191,"['floral','fresh','muguet','fruity','melon']",true,fresh floral muguet fruity melon,100.0,,,,,72.0,,100.0,,,,
1034201,"['fruity','bitter','sweet','apple']",true,bitter sweet apple fruity,100.0,,,,,,,,,,,
1034211,"['fruity','apple','pineapple','winey']",true,apple pineapple fruity winey,100.0,,,,,,,,,,,
1034221,"['minty','peppermint','fresh','herbal']",true,peppermint fresh herbal,100.0,,,,,,,,,,,
1034241,"['smoky','woody','phenolic','bacon']",true,smoke woody phenolic bacon,1.0,propylene glycol,,,,,,,,,,
1034241,"['smoky','woody','phenolic','bacon','salmon','fatty']",true,"Smoky, woody/casky, slightly phenolic with a bacon and smoked salmon fattiness",1.0,propylene glycol,,,,,,,,"Mosciano, Gerard P&F 26, No. 2, 40",2001,
1034251,"['caramellic','sweet','acidic','ethereal','brown','rummy']",true,sweet acidic ethereal brown rum,1.0,propylene glycol,,,,,,,,,,
1034251,"['caramellic','sweet','acidic','ethereal','brown','rummy']",true,"Sweet, acidic, etherial, brown, with a rummy nuance",,,,,,,,,,"Mosciano, Gerard P&F 17, No. 5, 127",1992,
1034261,"['acidic','sharp','sour','acetic','caramellic']",true,sharp sour acetic caramellic,1.0,propylene glycol,medium,1.0,,8.0,,100.0,,,,
1034311,['odorless'],false,odorless,100.0,,,,,,,,,,,
1034321,['odorless'],false,odorless,100.0,,,,,,,,,,,
1034331,['odorless'],false,odorless,100.0,,,,,,,,,,,
1034341,"['balsamic','sweet','herbal','almond bitter almond','anise']",true,sweet balsam herbal benzaldehyde anise,0.1,triacetin,,,,,,,,,,
1034361,"['floral','fruity','rose red rose','tropical','berry','geranium']",true,fruity red rose tropical berry geranium,100.0,,,,,,,,,"Luebke, William tgsc",1987,International Flavors & Fragrances Inc.
1034371,"['floral','rose','dry','leafy','green','geranium']",true,rose dried leaf green floral geranium,100.0,,,,,,,,,"Luebke, William tgsc",1987,International Flavors & Fragrances Inc.
1034381,"['floral','rose','geranium','verbena']",true,rose geranium verbena,100.0,,,,,,,,,,,
1034391,"['floral','rose red rose']",true,sensual red rose,100.0,,,,,,,,,,,
1034451,"['burnt','acidic','woody','meaty','whiskey']",true,acidic woody burnt meaty whiskey,1.0,propylene glycol,,,,,,,,,,
1034451,"['burnt','acidic','woody','meaty','whiskey']",true,"Empyromatic, acidic, woody, burnt, with meaty and whiskey notes",,,,,,,,,,"Mosciano, Gerard P&F 15, No. 2, 69",1990,
1034461,['odorless'],false,odorless,100.0,,,,,,,,,,,
1034511,"['woody','sweet','sandalwood']",true,deep sweet sandalwood woody,100.0,,,,,,,,,"Luebke, William tgsc",1991,International Flavors & Fragrances Inc.
1034521,"['woody','honey','floral','sandalwood']",true,honey floral sandal,100.0,,,,,,,,,,,
1034671,['odorless'],false,odorless,100.0,,,,,,,,,,,
1034681,['odorless'],false,odorless,100.0,,,,,,,,,,,
1034691,['odorless'],false,odorless,100.0,,,,,,,,,,,
1034701,['odorless'],false,odorless,100.0,,,,,,,,,,,
1034711,['bland'],false,bland,100.0,,,,,,,,,,,
1034721,['odorless'],false,odorless to sweet caramel,100.0,,,,,,,,,,,
1034761,['odorless'],false,odorless,100.0,,,,,,,,,,,
1034811,['odorless'],false,odorless,100.0,,,,,,,,,,,
1034821,"['floral','lily','orangeflower','fruity','neroli']",true,lily orangeblossom fruity neroli,100.0,,,,,,,,,,,
1034831,"['balsamic','sour','rosemary','fruity','floral']",true,sour rosemary fruity balsamic floral,100.0,,,,,,,,,,,
1034841,"['balsamic','sweet','winey','nutmeg']",true,sweet balsam wine moscato nutmeg,100.0,,,,,,,,,,,
1034851,"['floral','lavender','citrus','fruity','cypress','herbal','woody']",true,floral lavender citrus fruity cypress herbal woody,100.0,,,,,8.0,,100.0,,"Luebke, William tgsc",2017,"Bedoukian Research, Inc."
1034861,"['floral','green','herbal','spicy','fatty','bergamot','peppery']",true,green floral herbal spice fatty bergamot peppery,100.0,,,,,,,,,,,
1034871,"['balsamic','sweet','pine','frankincense','incense','orange','citrus']",true,sweet pine olibanum incense orange citrus,100.0,,,,,,,,,,,
1034881,"['fruity','ethereal','rummy','brown','cooked','cognac','tequila','caramellic','nutty']",true,fruity ethereal rummy caramel brown cooked cognac tequila caramellic nutty,100.0,,,,3.0,,,100.0,,"Luebke, William tgsc",2021,Advanced Biotech. Inc.
1034881,"['fruity','sweet','brown','rummy','ethereal','caramellic']",true,"sweet, fruity, brown, rummy, slightly etherial with caramel nuance",,,,,,,,,,"Mosciano, Gerard P&F 19, No. 2, 55",1994,
1034891,"['vegetable','cauliflower','warm','oily','caramellic']",true,vegetable cauliflower faint warm oily caramel,100.0,,,,,,,,,"Luebke, William tgsc",1987,Sigma-Aldrich
1034911,"['nutty','oily','painty','fruity','violet leaf','tropical']",true,oily paint fruity violet leaf tropical,100.0,,,,4.0,,,100.0,,"Luebke, William tgsc",2007,Sigma-Aldrich
1034911,"['nutty','musty','fruity','fermented','fatty','banana']",true,"Musty, nutty, fruity, fermented, fatty with a banana nuance",,,,,,,,,,"Mosciano, Gerard P&F 23, No. 5, 49",1998,
1034921,"['floral','sweet','balsamic','rose','woody','dry']",true,sweet floral balsam rose woody dry,100.0,,,,24.0,,,100.0,,,,
1034931,"['caramellic','warm','fruity','spicy']",true,warm caramel fruity spicy,100.0,,,,,,,,,,,
1034941,"['coffee','coffee roasted coffee','fishy']",true,roast coffee fishy,0.1,propylene glycol,,,,,,,,,,
1034971,"['fruity','almond bitter almond']",true,mild bitter almond,10.0,dipropylene glycol,,,,,,,,,,
1034991,['alcoholic'],false,alcoholic,100.0,,,,,,,,,,,
1035001,"['medicinal','fruit dried fruit','sweet','floral']",true,fruit medicinal sweet floral,0.1,dipropylene glycol,,,,,,,,,,
1035011,"['fruity','sweet','floral','raspberry','plum','gardenia']",true,very sweet fruity floral raspberry plum gardenia,1.0,dipropylene glycol,,,,,,,,,,
1035021,"['animal','floral','lily','narcissus','green','fruity']",true,animal floral lily narcissus green fruity,1.0,dipropylene glycol,,,,,,,,"Luebke, William tgsc",1991,"Bedoukian Research, Inc."
1035031,"['floral','sweet','nutty','vanilla']",true,floral sweet nutty vanilla,1.0,dipropylene glycol,,,,,,,,,,
1035031,"['floral','sweet','oily','nutty','vanilla','balsamic']",true,"Sweet, slightly oily, nutty, vanilla-like and balsamic",1.0,,,,,,,,,"Mosciano, Gerard P&F 24, No. 2, 49",1999,
1035121,"['aldehydic','waxy','creamy','fatty','dairy']",true,waxy aldehydic creamy fatty dairy,1.0,dipropylene glycol,,,,,,,,,,
1035121,"['aldehydic','waxy','rancid','creamy','fatty','dairy','vegetable']",true,"Waxy, aldehydic, slightly rancid, creamy and fatty with dairy and vegetative nuances",,,,,,,,,,"Mosciano, Gerard P&F 22, No. 3, 47",1997,
1035131,"['aldehydic','waxy','clean','cloth laundered cloth','ozone','green','mandarin','citrus','metallic']",true,aldehydic waxy clean laundered cloth ozone green mandarin citrus metallic,1.0,dipropylene glycol,high,1.0,746.0,,,100.0,,"Luebke, William tgsc",2021,Firmenich Inc.
1035181,"['vanilla','sweet','creamy','powdery','heliotrope']",true,sweet creamy vanilla powdery heliotropin,100.0,,,,,,,,,,,
1035181,"['vanilla','sweet','creamy','powdery','heliotrope']",true,"Sweet, creamy, vanilla-like with a powdery heliotropine nuance",,,,,,,,,,"Mosciano, Gerard P&F 19, No. 2, 55",1994,
1035301,"['ethereal','fresh','fermented','yeasty']",true,mild fresh ethereal fermented yeasty,10.0,dipropylene glycol,,,,,,,,,,
1035331,"['nutty','roasted']",true,nutty roasted,0.1,propylene glycol,,,,,,,,,,
1035341,"['smoky','phenolic','castoreum','guaiacol']",true,phenolic castoreum smoke guaiacol,1.0,dipropylene glycol,high,1.0,109.0,,,100.0,,"Luebke, William tgsc",2006,Sigma-Aldrich
1035341,"['smoky','phenolic','guaiacol','savory']",true,"Smoke, phenolic, creosote and savory",1.0,,,,,,,,,"Mosciano, Gerard P&F 23, No. 3, 55",1998,
1035351,"['sulfurous','coffee','nutty']",true,sulfurous coffee nutty,0.1,dipropylene glycol,,,,,,,,,,
1035361,"['woody','floral']",false,woody floral,100.0,,,,,,,,,,,
1035371,"['spicy','herbal']",false,spicy herbal,0.1,dipropylene glycol,,,,,,,,,,
1035381,['earthy'],true,earthy,100.0,,,,,,,,,,,
1035401,"['phenolic','green','dairy']",true,green phenolic dairy,1.0,propylene glycol,,,,,,,,,,
1035411,"['sulfurous','meaty','fishy','metallic']",true,sulfury meaty fish metallic,0.1,propylene glycol,,,,,,,,,,
1035411,"['sulfurous','meaty','fishy','metallic','chicken roasted chicken']",true,"SuIfureous, meaty, fishy, metallic and roasted chicken-like",,,,,,,,,,"Mosciano, Gerard P&F 21, No. 3, 51",1996,
1035421,"['cheesy','fruity','oily','fatty','lard']",true,fruity cheese oily fatty lard,10.0,dipropylene glycol,medium,10.0,,24.0,,100.0,,,,
1035421,"['cheesy','acidic','oily','fatty','lard','chicken','chicken fat','roasted','savory']",true,"Acidic, oily, fatty, lard and chicken fat with roasted and roasted savory nuances",,,,,,,,,,"Mosciano, Gerard P&F 19, No. 4, 45",1994,
1035431,"['sulfurous','green','cabbage','vegetable']",true,green cabbage vegetable sulfurous,0.1,dipropylene glycol,,,,,,,,,,
1035441,"['green','aldehydic','cortex','fruity','alliaceous','ripe','cherry','earthy']",true,aldehydic green cortex fruity alliaceous ripe cherry earthy,10.0,dipropylene glycol,medium,10.0,,,1.0,100.0,,"Luebke, William tgsc",2021,"FRUTAROM USA INC,"
1035441,"['green','pungent','fruity','juicy','ripe','aldehydic']",true,"Pungent, fruity with a juicy ripe aldehydic nuance",,,,,,,,,,"Mosciano, Gerard P&F 18, No. 1, 43",1993,
1035461,"['chocolate','aldehydic','bitter','cocoa','nut skin','green','sweet','fruity','butter rancid']",true,aldehydic bitter cocoa nut skin green sweet chocolate fruity butyric,100.0,,medium,10.0,118.0,,,100.0,,"Luebke, William tgsc",2009,R C Treatt and Co Ltd
1035461,"['chocolate','bitter','cocoa','nutty','brown','green']",true,"Bitter cocoa, nutty, brown and green",,,,,,,,,,"Mosciano, Gerard P&F 23, No. 1, 33",1998,
1035471,"['alliaceous','sulfurous','onion','radish','mustard','tomato']",true,sulfury onion radish mustard tomato,0.1,propylene glycol,,,,,,,,,,
1035471,"['alliaceous','sulfurous','radish','mustard','tomato','potato','garlic']",true,"Sulfureous, alliaceous, radish, mustard, tomato, potato and garlic",,,,,,,,,,"Mosciano, Gerard P&F 21, No. 5, 49",1996,
1035481,"['nutty','toasted','roasted','corn','coffee','burnt']",true,toasted roasted corn nutty coffee burnt,0.1,dipropylene glycol,,,,,,,,,,
1035481,"['nutty','musty','roasted','corn chip','coffee','hazelnut','potato']",true,"Nut shell, musty, roasted and pyrazine-like with coffee, hazelnut and potato nuances",,,,,,,,,,"Mosciano, Gerard P&F 19, No. 6, 53",1994,
1035491,"['mushroom','garlic','oily','fishy']",true,mushroom garlic oily fishy,0.1,propylene glycol,,,,,,,,,,
1035491,"['mushroom','fresh','radish','mustard','horseradish','wasabi','alliaceous','onion','savory','metallic','vegetable']",true,"fresh radish, mustard, horseradish and wasabi like with alliaceous onion and savory metallic and vegetative nuances.",0.1,,,,,,,,,"Mosciano, Gerard",2009,
1035511,"['sulfurous','meaty','onion','garlic','eggy']",true,meaty onion garlic sulfurous eggy,0.1,propylene glycol,,,,,,,,,,
1035521,['coffee'],false,coffee,,,,,,,,,,,,
1035531,['odorless'],false,odorless to mild waxy,100.0,,,,,,,,,,,
1035541,['fruity'],false,fruity,1.0,dipropylene glycol,,,,,,,,,,
1035551,['ammoniacal'],true,unpleasent ammonia,0.1,propylene glycol,,,,,,,,,,
1035561,"['fishy','ammoniacal']",true,ammoniacal fishy,0.1,propylene glycol,,,,,,,,,,
1035571,"['waxy','sweet','green','cocoa','fruity']",true,sweet waxy green cocoa fruity,100.0,,,,,,,,,,,
1035571,"['waxy','sweet','cocoa','caramellic','winey','cognac']",true,"Sweet, waxy, slightly cocoa and caramellic with winey and cognac-like nuances",100.0,,,,,,,,,"Mosciano, Gerard P&F 26, No. 1, 52",2001,
1035581,"['musty','sweet','narcissus','cortex','beany','honey','cocoa','nutty','radish']",true,sweet narcissus cortex beany honey cocoa nutty radish,100.0,,,,,64.0,,100.0,,"Luebke, William tgsc",2009,R C Treatt and Co Ltd
1035581,"['musty','floral','honey','powdery','cocoa']",true,"Musty, floral, honey, powdery and cocoa",,,,,,,,,,"Mosciano, Gerard P&F 21, No. 5, 49",1996,
1035591,"['plastic','buttery','honey']",true,plastic buttery honey,10.0,propylene glycol,,,,,,,,,,
1035611,"['alliaceous','sulfurous','earthy','burnt','onion green onion']",true,sulfury earthy burnt green onion,0.1,propylene glycol,,,,,,,,,,
