CID,Molar Refractivity,Net Charge,HBD,HBA,Rt Bonds,Rings,TPSA,Hetero Atoms,Heavy Atoms,Aromatic Heavy Atoms,Melting Point (°C),Boiling Point (°C@760.00mm Hg),Vapor Pressure (mmHg@25.00 °C),Vapor Density (Air =1),Fraction Csp3,LogP,iLOGP,XLOGP3,WLOGP,MLOGP,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class: esol_class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT Class,GI Absorption,BBB Permeable,PgP Substrate,Log Kp (cm/s),Bioavailability Score,Caco2,Human Intestinal Absorption,Plasm Protein Binding,CYP1A2 Inhibitor,CYP2C19 Inhibitor,CYP2C9 Inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Ames mutagenesis,Acute Oral Toxicity,Carcinogenicity (Binary),Carcinogenicity (Trinary),Eye Irritation,Hepatotoxicity,Androgen Receptor Binding,Aromatase Binding,Estrogen Receptor Binding,Glucocorticoid Receptor Binding,Thyroid Receptor Binding,BRCP inhibitor,BSEP inhibitor,OATP1B1 inhibitor,OATP1B3 inhibitor,OATP2B1 inhibitor,OCT1 inhibitor,OCT2 inhibitor
98461,35.82,,,2,1,1,18.46,2,9,0,,142.00 to 143.00,6.758,,1.00,1.404,2.38,1.63,1.40,0.97,-1.61,3.21,0.025,Very soluble,-1.63,3.05,0.02,Very soluble,-0.90,16.3,0.13,Soluble,High,1,0,-5.94,0.55,1,1,0.449,0,0,0,0,0,1,3.144,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
98478,54.27,,,2,2,3,26.30,2,14,0,,258.42 ,0.014,,0.75,2.15,2.32,2.16,2.15,2.65,-2.26,1.05,0.005,Soluble,-2.34,0.87,0,Soluble,-1.11,15,0.08,Soluble,High,1,0,-5.94,0.55,1,1,0.587,0,0,0,0,0,0,2.27,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,0,0
98492,61.54,,,2,7,1,26.30,2,15,6,,266.00 to 269.00,0.004,,0.46,2.963,2.99,3.71,2.96,3.13,-3.29,0.106,0.001,Soluble,-3.95,0.02,0,Soluble,-4.50,0.01,0,Moderately soluble,High,1,0,-4.92,0.55,1,1,1.025,0,1,0,1,0,0,1.509,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
98781,38.07,,,0,4,,25.30,1,7,0,,144.00 ,7.426,4,0.67,2.316,2.28,2.41,2.32,2.46,-1.81,1.78,0.015,Very soluble,-2.58,0.3,0,Soluble,-1.98,1.21,0.01,Soluble,High,1,0,-5.30,0.55,1,1,0.654,0,0,0,0,0,0,2.047,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
99611,38.96,,2,3,2,1,57.53,3,11,6,90.00 to 92.00,265.00 to 266.00,0.005,,0.12,0.18,0.69,0.48,0.18,0.38,-1.36,6.68,0.044,Very soluble,-1.26,8.41,0.06,Very soluble,-1.23,9.02,0.06,Soluble,High,0,0,-6.89,0.55,1,1,0.973,0,0,0,0,0,0,2.09,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
99818,53.08,,1,3,5,1,46.53,3,14,6,,315.30 ,0.000186,,0.36,1.673,2.03,1.26,1.35,1.70,-1.83,2.91,0.015,Very soluble,-1.84,2.83,0.01,Very soluble,-2.76,0.34,0,Soluble,High,1,0,-6.59,0.55,1,1,0.752,0,0,0,0,0,0,1.478,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
99870,56.49,,1,1,3,1,20.23,1,13,6,,267.00 to 268.00,0.004,,0.50,2.735,2.38,3.16,2.74,3.06,-3.08,0.148,0.001,Soluble,-3.26,0.1,0,Soluble,-3.48,0.06,0,Soluble,High,1,0,-5.14,0.55,1,1,0.977,0,0,0,1,0,0,1.77,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,0,0
100197,50.14,,1,1,3,,20.23,1,11,0,,214.00 to 215.00,0.035,,0.60,2.526,2.62,3.06,2.53,2.59,-2.53,0.459,0.003,Soluble,-3.15,0.11,0,Soluble,-1.47,5.21,0.03,Soluble,High,1,0,-5.07,0.55,1,1,0.855,0,0,0,0,0,0,2.064,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
100240,43.10,,,3,3,1,35.01,3,11,6,,210.00 to 212.00,0.258,,0.50,1.574,2.27,2.29,1.57,0.34,-2.43,0.563,0.004,Soluble,-2.66,0.33,0,Soluble,-2.96,0.17,0,Soluble,High,1,0,-5.60,0.55,1,1,0.512,1,0,0,0,0,0,1.653,0,Non-required,1,1,0,0,0,0,0,0,0,1,1,0,0,0
100495,61.35,,1,2,6,1,52.32,3,15,6,,320.00 ,0.001,,0.42,2.616,2.13,4.00,2.62,2.51,-3.55,0.059,0,Soluble,-4.80,0,0,Moderately soluble,-3.74,0.04,0,Soluble,High,1,0,-4.72,0.55,1,1,0.919,1,0,0,0,0,0,1.781,0,Non-required,1,0,1,0,0,0,0,0,0,1,1,0,0,0
100927,43.41,,,2,3,1,43.76,3,10,0,,218.00 to 219.00,0.181,,1.00,1.501,2.35,1.31,1.50,0.97,-1.47,5.46,0.034,Very soluble,-1.83,2.4,0.01,Very soluble,-1.41,6.25,0.04,Soluble,High,1,0,-6.36,0.55,1,1,0.594,0,0,0,0,0,1,2.504,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
100936,64.16,,,2,2,1,26.30,2,15,0,,294.00 to 295.00,0.001,,0.92,3.833,2.85,5.19,3.83,3.03,-4.29,0.011,0,Moderately soluble,-5.49,0,0,Moderately soluble,-2.69,0.44,0,Soluble,High,1,0,-3.91,0.55,1,1,0.442,0,0,1,0,0,0,1.326,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
100938,80.43,,,2,3,5,26.30,2,20,0,,299.00 to 300.00,0.001,,0.94,4.038,3.39,4.57,4.04,4.28,-4.23,0.016,0,Moderately soluble,-4.85,0,0,Moderately soluble,-4.21,0.02,0,Moderately soluble,High,1,0,-4.74,0.55,1,1,1.034,0,1,0,0,0,0,2.311,0,Non-required,0,0,1,1,1,1,1,0,0,1,1,0,1,0
100939,70.69,,1,1,1,5,20.23,1,17,0,,267.95,0.001,,1.00,3.467,2.99,4.00,3.47,4.06,-3.75,0.042,0,Soluble,-4.13,0.02,0,Moderately soluble,-3.57,0.06,0,Soluble,High,1,0,-4.89,0.55,1,1,0.666,0,0,0,0,0,0,1.742,0,Non-required,1,0,1,1,0,0,0,0,0,1,1,0,1,0
100941,76.01,,,2,3,5,26.30,2,19,0,,330.00 to 331.00,0.000139,9.1,0.94,3.648,3.12,4.59,3.65,4.04,-4.16,0.018,0,Moderately soluble,-4.87,0,0,Moderately soluble,-3.83,0.04,0,Soluble,High,1,0,-4.64,0.55,1,1,0.958,0,1,0,0,0,0,1.92,0,Non-required,0,0,1,1,1,0,0,0,0,1,1,0,1,0
100968,73.12,,,3,7,1,43.37,3,18,0,,244.00 to 245.00,,,0.73,3.281,3.23,3.34,3.28,2.47,-3.05,0.227,0.001,Soluble,-3.93,0.03,0,Soluble,-3.61,0.06,0,Soluble,High,1,0,-5.47,0.55,1,1,0.928,0,0,0,0,0,0,2.165,0,Non-required,0,0,1,0,0,1,0,0,0,1,1,0,0,0
100990,56.89,,,2,4,1,26.30,2,14,6,,250.00  ,0.018,,0.42,2.873,2.79,3.20,2.72,2.86,-3.10,0.152,0.001,Soluble,-3.42,0.07,0,Soluble,-3.70,0.04,0,Soluble,High,1,0,-5.20,0.55,1,1,0.607,0,0,0,0,0,0,1.852,0,Non-required,1,0,1,1,0,0,0,0,0,1,1,0,0,0
101003,55.47,,,3,3,2,64.22,4,14,11,,153.00 to 156.00,,,0.20,2.67,2.21,1.62,2.52,0.34,-2.52,0.619,0.003,Soluble,-2.58,0.54,0,Soluble,-4.29,0.01,0,Moderately soluble,High,1,0,-6.41,0.55,1,1,0.792,1,0,0,0,1,0,1.976,0,Non-required,0,1,0,1,1,0,0,0,0,1,1,0,0,0
101010,47.13,,,1,2,1,34.53,2,10,0,,200.00 to 201.00,0.123,5.5,1.00,2.655,2.54,2.71,2.65,1.83,-2.41,0.625,0.004,Soluble,-3.09,0.13,0,Soluble,-1.95,1.79,0.01,Soluble,High,1,0,-5.35,0.55,1,1,0.759,0,0,0,0,0,0,1.371,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101023,66.38,,,2,5,1,26.30,2,16,6,,286.00 to 287.00,0.002,,0.50,3.207,2.96,3.73,3.21,3.39,-3.50,0.069,0,Soluble,-3.97,0.02,0,Soluble,-4.14,0.02,0,Moderately soluble,High,1,0,-5.00,0.55,1,1,1.033,0,0,0,0,0,0,1.836,0,Warning,0,0,0,1,0,0,0,0,0,1,1,0,0,0
101115,44.40,,1,2,0,1,37.30,2,11,0,,232.00 to 233.00,0.011,,0.89,1.517,1.85,1.32,1.52,1.07,-1.64,3.58,0.023,Very soluble,-1.70,3.09,0.02,Very soluble,-1.99,1.61,0.01,Soluble,High,1,0,-6.32,0.55,1,1,0.636,0,0,0,0,0,0,2.532,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101145,43.02,,1,3,6,,46.53,3,11,0,,206.00 ,0.062,,0.88,1.101,2.23,1.66,1.10,1.08,-1.48,5.27,0.033,Very soluble,-2.25,0.9,0.01,Soluble,-1.43,6.02,0.04,Soluble,High,1,0,-6.10,0.55,1,1,0.9,0,0,0,0,0,0,2.275,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101315,71.15,,,2,9,1,26.30,2,17,6,,265.00 ,0.000462,,0.53,3.743,3.46,4.79,3.74,3.65,-3.98,0.025,0,Soluble,-5.07,0,0,Moderately soluble,-5.31,0,0,Moderately soluble,High,1,0,-4.33,0.55,1,1,1.02,1,1,0,1,0,0,1.462,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101330,61.67,,1,3,3,2,46.53,3,16,6,,115.00 @ 0.04 mm Hg,0.00017,,0.46,2.882,2.86,4.36,2.88,2.39,-4.03,0.021,0,Moderately soluble,-5.05,0,0,Moderately soluble,-2.96,0.24,0,Soluble,High,1,0,-4.55,0.55,1,1,0.982,1,1,0,0,0,0,1.455,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101362,50.58,,,1,4,1,17.07,1,12,6,,249.00 to 250.00,0.023,,0.18,2.836,2.23,2.65,2.84,2.61,-2.61,0.394,0.002,Soluble,-2.66,0.35,0,Soluble,-3.59,0.04,0,Soluble,High,1,0,-5.40,0.55,1,1,0.915,1,0,0,0,0,0,1.711,0,Non-required,1,0,0,1,0,0,0,0,0,1,1,0,0,0
101363,71.58,,,2,12,,18.46,2,16,0,,259.00 to 260.00,0.02,,1.00,4.526,4.28,5.33,4.53,3.43,-3.83,0.034,0,Soluble,-5.47,0,0,Moderately soluble,-4.63,0.01,0,Moderately soluble,High,1,0,-3.92,0.55,1,1,1.05,1,0,0,0,0,0,1.553,1,Non-required,1,0,0,0,0,0,1,0,0,1,1,0,0,0
101364,61.97,,,2,10,,18.46,2,14,0,,222.00 ,0.124,,1.00,3.746,3.61,4.24,3.75,2.89,-3.11,0.159,0.001,Soluble,-4.34,0.01,0,Moderately soluble,-3.81,0.03,0,Soluble,High,1,0,-4.52,0.55,1,1,1.004,1,0,0,0,0,0,1.534,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101365,51.83,,1,2,4,1,38.33,3,13,6,39,278.00 ,0.009,,0.30,1.905,2.00,3.24,1.71,1.94,-3.07,0.153,0.001,Soluble,-3.72,0.03,0,Soluble,-3.32,0.09,0,Soluble,High,1,0,-5.09,0.55,1,1,0.869,1,0,0,0,0,0,1.719,0,Non-required,1,1,0,0,0,0,0,0,0,1,1,0,0,0
101536,38.25,,1,3,4,,46.53,3,10,0,,169.00 to 170.00,0.505,,0.86,0.71,2.02,0.95,0.71,0.75,-1.08,12.1,0.083,Very soluble,-1.51,4.47,0.03,Very soluble,-0.99,14.9,0.1,Soluble,High,1,0,-6.52,0.55,1,1,0.263,0,0,0,0,0,0,2.356,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101549,70.20,,1,1,0,3,20.23,1,16,0,69.00 to 70.00,322.16 ,0,,0.73,3.387,3.04,3.00,3.70,3.56,-3.10,0.177,0.001,Soluble,-3.09,0.18,0,Soluble,-2.50,0.7,0,Soluble,High,1,0,-5.51,0.55,1,1,0.792,0,1,0,0,0,0,1.889,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,0,0
101555,100.42,,,3,7,2,38.66,3,24,12,,460.00 to 461.00,,,0.33,5.178,3.33,5.00,5.18,4.39,-4.90,0.004,0,Moderately soluble,-5.55,0,0,Moderately soluble,-6.72,0,0,Poorly soluble,High,1,0,-4.72,0.55,1,1,0.952,0,1,0,1,1,0,1.697,0,Non-required,0,1,1,1,1,0,1,0,1,1,1,0,0,0
101604,60.93,,,2,4,3,26.30,2,15,0,,118.00 @ 10.00 mm Hg,0.008,,0.77,2.932,2.81,4.27,2.93,2.92,-3.56,0.058,0,Soluble,-4.53,0.01,0,Moderately soluble,-2.76,0.36,0,Soluble,High,1,0,-4.54,0.55,1,1,0.798,0,0,1,0,0,0,2.206,0,Non-required,1,0,0,0,0,1,0,0,0,1,1,0,0,0
101680,46.90,,1,1,0,2,20.23,1,11,0,149.00 to 151.00,204.00 to 207.00,0.068,,1.00,2.194,2.35,2.30,2.19,2.45,-2.25,0.877,0.006,Soluble,-2.36,0.67,0,Soluble,-1.91,1.92,0.01,Soluble,High,1,0,-5.61,0.55,1,1,0.561,0,0,0,0,0,0,3.174,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101716,68.82,,1,1,0,3,20.23,1,16,0,88.50 ,293.00 to 294.00,0.000177,,1.00,3.466,3.08,3.74,3.47,3.81,-3.57,0.059,0,Soluble,-3.86,0.03,0,Soluble,-2.73,0.41,0,Soluble,High,1,0,-5.00,0.55,1,1,0.984,0,1,0,0,0,0,3.348,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101921,44.16,,1,1,0,1,20.23,1,10,0,37.00 to 38.00,201.00 to 202.00,0.173,,1.00,2.194,2.27,2.62,2.19,2.15,-2.37,0.603,0.004,Soluble,-2.69,0.29,0,Soluble,-1.64,3.29,0.02,Soluble,High,1,0,-5.31,0.55,1,1,1.067,0,0,0,0,0,0,1.562,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101977,50.87,,1,1,5,,20.23,1,11,0,,221.00 to 224.00,0.018,,0.80,2.751,2.72,3.91,2.75,2.70,-2.94,0.179,0.001,Soluble,-4.03,0.01,0,Moderately soluble,-2.21,0.96,0.01,Soluble,High,1,0,-4.48,0.55,1,1,0.769,0,0,0,0,0,0,2.077,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
101989,85.16,,1,1,0,4,20.23,1,20,0,141.00 to 143.00,374.07 ,,,0.89,4.556,3.30,5.34,4.56,4.63,-4.91,0.003,0,Moderately soluble,-5.52,0,0,Moderately soluble,-3.15,0.19,0,Soluble,High,1,0,-4.18,0.55,1,1,1.17,1,1,1,0,0,0,2.823,0,Non-required,0,0,1,1,1,1,1,0,0,1,1,0,1,0
102120,77.78,,,2,3,3,26.30,2,19,0,,332.00 to 333.00  ,0.00013,,0.82,3.958,3.46,3.94,3.96,3.94,-3.75,0.047,0,Soluble,-4.19,0.02,0,Moderately soluble,-3.61,0.06,0,Soluble,High,1,0,-5.10,0.55,1,1,0.834,0,1,1,0,0,0,3.369,0,Non-required,0,0,0,0,0,1,0,0,1,1,0,0,0,0
102507,61.49,,,2,7,,18.46,2,14,0,,,,,0.83,3.378,3.36,3.75,3.38,2.75,-2.98,0.209,0.001,Soluble,-3.83,0.03,0,Soluble,-2.70,0.4,0,Soluble,High,1,0,-4.86,0.55,1,1,0.915,0,0,0,0,0,0,1.936,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102550,34.50,,,2,1,1,26.30,2,9,0,,219.00 ,0.244,,0.57,1.268,1.70,1.05,1.27,1.13,-1.22,7.64,0.061,Very soluble,-1.19,8.09,0.06,Very soluble,-1.40,5.05,0.04,Soluble,High,1,0,-6.32,0.55,1,1,0.574,0,0,0,0,0,0,1.76,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102579,68.74,,,1,0,3,12.53,1,16,0,,262.00 to 263.00,0.017,,1.00,4.016,3.23,4.18,4.02,3.81,-3.85,0.031,0,Soluble,-4.15,0.02,0,Moderately soluble,-3.28,0.12,0,Soluble,High,1,0,-4.69,0.55,1,1,0.848,0,0,1,0,0,0,1.908,0,Non-required,0,0,0,0,0,0,1,0,0,1,1,0,0,0
102604,64.33,,,1,7,,17.07,1,14,0,,234.00 ,0.003,,0.77,4.128,3.30,4.08,4.13,3.43,-3.17,0.134,0.001,Soluble,-4.14,0.01,0,Moderately soluble,-3.54,0.06,0,Soluble,High,1,0,-4.60,0.55,1,1,0.81,0,0,0,0,0,0,1.725,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102611,49.88,,1,2,4,1,32.76,2,12,0,,188.00 ,0.002,,0.80,1.883,2.56,1.80,1.88,1.38,-1.77,2.92,0.017,Very soluble,-2.11,1.33,0.01,Soluble,-1.47,5.77,0.03,Soluble,High,1,0,-6.06,0.55,1,1,0.937,0,0,0,0,0,1,2.04,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102648,53.96,,,1,2,1,9.23,1,12,0,,191.00 to 192.00,0.713,,1.00,3.094,2.96,3.94,3.09,2.74,-3.25,0.097,0.001,Soluble,-3.83,0.03,0,Soluble,-2.19,1.11,0.01,Soluble,High,1,0,-4.54,0.55,1,1,1.007,0,0,0,0,0,0,2.591,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102667,46.38,,1,1,0,3,20.23,1,11,0,,210,0.028,,0.80,1.97,2.12,1.79,1.97,2.30,-1.91,1.87,0.012,Very soluble,-1.83,2.23,0.01,Very soluble,-1.69,3.14,0.02,Soluble,High,1,0,-5.96,0.55,1,1,0.808,0,0,0,0,0,0,2.714,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,1,0
102681,48.01,,,1,1,1,17.07,1,11,0,,62.50 @ 4.00 mm Hg,0.348,,0.90,2.792,2.35,2.70,2.79,2.30,-2.43,0.571,0.004,Soluble,-2.71,0.3,0,Soluble,-2.40,0.61,0,Soluble,High,1,0,-5.32,0.55,1,1,0.954,0,0,0,0,0,0,1.906,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102714,81.39,,,1,0,3,9.23,1,19,6,,122.00 to 134.00 @ 3.00 mm Hg,0.000217,,0.67,4.669,3.49,6.19,4.52,4.19,-5.58,0.001,0,Moderately soluble,-6.17,0,0,Poorly soluble,-5.76,0,0,Moderately soluble,High,1,0,-3.48,0.55,1,1,0.837,0,0,1,1,0,0,2.083,0,Non-required,1,0,0,0,1,0,1,0,0,1,1,0,1,0
102779,58.40,,,1,3,3,9.23,1,14,0,,262.00 to 263.00,0.016,,0.69,2.79,2.92,2.77,2.79,3.04,-2.57,0.516,0.003,Soluble,-2.62,0.46,0,Soluble,-1.62,4.54,0.02,Soluble,High,1,0,-5.49,0.55,1,1,0.662,0,1,0,0,0,0,2.914,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102815,53.17,,,1,5,,42.37,2,11,0,,181,0.133,6,0.89,3.091,2.87,3.25,3.09,2.39,-2.64,0.401,0.002,Soluble,-3.81,0.03,0,Soluble,-2.39,0.71,0,Soluble,High,1,0,-5.06,0.55,1,1,0.753,0,0,0,0,0,0,2.241,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102816,53.96,,,1,6,1,9.23,1,12,0,,217.00 to 218.00,0.19,,1.00,3.526,3.25,4.05,3.53,2.74,-3.05,0.151,0.001,Soluble,-3.95,0.02,0,Soluble,-3.31,0.08,0,Soluble,High,1,0,-4.46,0.55,1,1,1.06,0,0,0,0,0,0,1.936,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102817,41.85,,,2,5,,26.30,2,10,0,,156.00 to 158.00,2.906,,0.88,1.986,2.60,2.27,1.99,1.96,-1.83,2.11,0.015,Very soluble,-2.46,0.5,0,Soluble,-1.97,1.55,0.01,Soluble,High,1,0,-5.57,0.55,1,1,0.461,0,0,0,0,0,0,1.583,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102820,46.66,,,2,5,,26.30,2,11,0,,165.00 to 166.00,1.895,,0.89,2.232,2.74,2.85,2.23,2.28,-2.29,0.818,0.005,Soluble,-3.06,0.14,0,Soluble,-2.01,1.54,0.01,Soluble,High,1,0,-5.24,0.55,1,1,0.935,0,0,0,0,0,0,1.958,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102835,47.80,,,1,2,1,17.07,1,11,0,,218.00 to 219.00,0.129,,0.70,2.712,2.36,2.39,2.71,2.20,-2.16,1.06,0.007,Soluble,-2.39,0.62,0,Soluble,-2.18,1.01,0.01,Soluble,High,1,0,-5.53,0.55,1,1,1.038,0,0,0,0,0,0,1.574,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102844,49.91,,,1,4,,17.07,1,11,0,,208.00 to 209.00,0.194,,0.70,2.958,2.62,2.88,2.96,2.59,-2.35,0.694,0.005,Soluble,-2.90,0.2,0,Soluble,-2.31,0.76,0,Soluble,High,1,0,-5.20,0.55,1,1,0.543,0,0,0,0,0,0,1.524,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102849,57.61,,,2,6,1,18.46,2,14,6,,257.00 to 258.00,0.056,,0.50,2.628,2.96,2.78,2.63,2.54,-2.72,0.373,0.002,Soluble,-2.82,0.29,0,Soluble,-3.92,0.02,0,Soluble,High,1,0,-5.51,0.55,1,1,0.715,1,0,0,1,0,0,1.67,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102855,56.28,,,2,8,,26.30,2,13,0,,211.00 to 213.00,0.158,,0.91,3.156,2.91,3.34,3.16,2.87,-2.57,0.5,0.003,Soluble,-3.57,0.05,0,Soluble,-3.21,0.12,0,Soluble,High,1,0,-5.06,0.55,1,1,0.835,0,0,0,0,0,0,2.219,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102861,63.98,,,3,7,1,43.37,3,16,0,-10,100.00 @ 0.03 mm Hg,0.001,,0.85,2.725,2.94,2.67,2.73,2.04,-2.46,0.779,0.003,Soluble,-3.23,0.13,0,Soluble,-3.19,0.15,0,Soluble,High,1,0,-5.78,0.55,1,1,0.843,0,0,0,0,0,0,2.24,0,Non-required,1,0,1,0,0,0,0,0,0,1,1,0,0,0
102895,61.57,-1,1,2,9,,37.30,2,14,0,,306.56 ,,,0.92,3.848,2.87,4.81,3.85,3.15,-3.52,0.061,0,Soluble,-5.33,0,0,Moderately soluble,-3.32,0.1,0,Soluble,High,1,0,-4.11,0.85,1,1,0.995,0,0,1,0,0,0,1.368,0,Non-required,1,0,0,0,0,0,0,0,0,1,0,0,0,0
102916,51.47,,,2,7,,26.30,2,12,0,,81.00 ,0.413,,0.90,2.766,2.98,3.33,2.77,2.58,-2.54,0.492,0.003,Soluble,-3.56,0.05,0,Soluble,-2.80,0.27,0,Soluble,High,1,0,-4.99,0.55,1,1,0.737,0,0,0,0,0,0,1.459,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102968,34.93,,,2,1,1,26.30,2,9,0,16.00 to 18.00,230.00 ,0.08,,0.86,1.492,1.84,1.50,1.49,1.23,-1.51,3.93,0.031,Very soluble,-1.66,2.8,0.02,Very soluble,-1.42,4.88,0.04,Soluble,High,1,0,-6.02,0.55,1,1,0.605,0,0,0,0,0,0,1.817,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102993,26.21,,,2,0,1,18.46,2,7,0,,93.00 to 98.00,45.584999,3.5,1.00,0.768,1.94,0.67,0.77,0.24,-0.90,13,0.127,Very soluble,-0.63,23.7,0.23,Very soluble,-0.43,38,0.37,Soluble,High,0,0,-6.45,0.55,1,1,0.358,0,0,0,0,0,1,2.543,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
103005,73.59,,1,1,1,3,20.23,1,17,0,,145.00 @ 3.00 mm Hg,0.0133,,1.00,3.856,3.35,4.64,3.86,4.06,-4.16,0.016,0,Moderately soluble,-4.79,0,0,Moderately soluble,-2.69,0.49,0,Soluble,High,1,0,-4.45,0.55,1,1,0.989,0,1,1,0,0,0,2.453,0,Non-required,0,0,0,0,1,0,1,0,0,1,1,0,1,0
103034,48.72,1,,1,2,1,3.24,1,11,6,,183.00 ,0.568,5.15,0.40,2.309,2.41,2.16,1.98,2.49,-2.40,0.597,0.004,Soluble,-1.86,2.06,0.01,Very soluble,-2.92,0.18,0,Soluble,Low,1,0,-5.68,0.55,1,1,0.654,0,0,0,0,0,0,1.986,0,Warning,1,0,0,0,0,0,0,0,0,1,1,0,0,0
103212,67.73,,1,1,4,1,20.23,1,15,0,,95.00 to 98.00 @ 0.50 mm Hg,0.001,,0.86,3.776,3.22,3.87,3.78,3.41,-3.32,0.101,0,Soluble,-3.99,0.02,0,Soluble,-3.05,0.19,0,Soluble,High,1,0,-4.84,0.55,1,1,0.928,0,0,0,0,0,0,2.797,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,0,0
103310,61.08,,,2,9,,26.30,2,14,0,,231.00 to 232.00,0.061,,0.92,3.546,3.56,4.26,3.55,3.15,-3.17,0.135,0.001,Soluble,-4.52,0.01,0,Moderately soluble,-3.62,0.05,0,Soluble,High,1,0,-4.50,0.55,1,1,0.925,1,0,0,0,0,0,1.702,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
103377,70.67,,,2,2,2,26.30,2,17,0,,288.29 ,0.002,,0.80,3.711,2.93,4.08,3.71,3.44,-3.74,0.043,0,Soluble,-4.34,0.01,0,Moderately soluble,-3.17,0.16,0,Soluble,High,1,0,-4.84,0.55,1,1,0.882,0,1,1,0,0,0,1.955,0,Warning,0,0,1,0,0,0,0,0,0,1,1,0,1,0
103381,66.76,,,1,4,1,17.07,1,15,0,,305.00 ,0.005,,0.79,3.984,2.78,3.40,3.98,3.30,-3.01,0.204,0.001,Soluble,-3.44,0.08,0,Soluble,-3.42,0.08,0,Soluble,High,1,0,-5.16,0.55,1,1,1.091,0,0,0,0,0,0,1.621,0,Non-required,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103401,61.13,,,1,2,2,12.89,1,14,10,,288.30 ,0.0013,,0.31,3.748,2.62,3.87,3.75,2.99,-3.82,0.028,0,Soluble,-3.84,0.03,0,Soluble,-4.93,0,0,Moderately soluble,High,1,0,-4.68,0.55,1,1,1.084,1,0,0,1,0,0,2.071,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,1,0
103402,62.17,,,1,4,1,17.07,1,14,0,,247.16 ,0.026,,0.92,3.962,3.02,4.24,3.96,3.15,-3.46,0.067,0,Soluble,-4.31,0.01,0,Moderately soluble,-4.31,0.01,0,Moderately soluble,High,1,0,-4.49,0.55,1,1,0.703,0,0,0,0,0,0,2.368,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
